"","aggID.x","night_date.x","EPTFUS","LASBOR","LASCIN","LASNOC","MYOLEI","MYOLUC","MYOSEP","MYOSOD","NYCHUM","PERSUB","NOID","NOISE","EPTFUS.P","LASBOR.P","LASCIN.P","LASNOC.P","MYOLEI.P","MYOLUC.P","MYOSEP.P","MYOSOD.P","NYCHUM.P","PERSUB.P","Year","Week","open_water.x","developed_open.x","developed_low.x","developed_medium.x","developed_high.y","barren.x","deciduous_forest.x","evergreen_forest.x","mixed_forest.x","shrub.x","grassland.x","pasture.x","crops.x","woody_wetlands.x","herbaceous_wetlands.x","MeanElevation","MeanSlope","MeanAspect","OBJECTID","COUNT","AREA","MEAN","canopy.cover"
"11",149,"2021-05-21",2,43,0,2,2,27,2,4,63,18,13,92,0.2518695,0,1,0.3700112,0.1775229,0.0003199,1,1,0.0088194,0.9017996,2021,21,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"12",149,"2021-05-22",17,26,1,12,1,20,2,1,10,14,13,129,1e-07,0,1,0.0229163,0.5446677,2.95e-05,0.9673472,1,1,0.1178377,2021,21,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"13",149,"2021-05-23",15,2,2,4,1,6,1,3,4,3,2,593,0,0.4220594,0.8334972,0.992409,0.4776059,0.0044797,0.9321861,0.3894146,0.5653706,0.2834237,2021,21,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"14",149,"2021-05-24",7,19,5,24,1,29,0,2,2,17,13,102,0.4250853,0,0.0997716,0,0.640933,0,1,1,1,0.0002864,2021,21,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"15",149,"2021-05-25",20,9,0,0,0,21,1,0,5,7,4,43,0,0.0001683,1,1,1,0,1,1,1,0.1692047,2021,21,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"16",149,"2021-05-26",10,24,0,7,3,42,1,5,17,29,17,171,8.97e-05,0,1,0.1064885,0.0541828,0,1,1,1,3.9e-06,2021,21,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"17",149,"2021-05-27",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,2021,21,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"18",149,"2021-05-28",2,0,0,3,0,1,1,1,1,0,1,2721,0.3486344,1,1,0.1289377,1,0.2648417,0.3515615,0.5378524,0.4513645,1,2021,22,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"19",149,"2021-05-29",0,0,0,0,0,1,0,1,0,0,0,466,1,1,1,1,1,0.2249341,1,0.4392834,1,1,2021,22,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"20",149,"2021-05-30",0,0,1,0,0,0,0,0,0,0,0,2926,1,1,0.0774158,1,1,1,1,1,1,1,2021,22,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"21",149,"2021-05-31",0,19,1,1,2,36,0,1,20,22,3,4458,1,1e-07,0.175152,0.6143419,0.2077434,0,1,1,0.7633133,0.0006474,2021,22,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"22",149,"2021-06-01",0,0,0,0,0,0,0,0,0,0,0,182,1,1,1,1,1,1,1,1,1,1,2021,22,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"23",149,"2021-06-02",8,3,9,3,7,22,3,9,2,4,2,4114,0.0002809,0.3956611,5.9e-06,1,8.79e-05,0,0.9791115,0.2323652,1,0.1608637,2021,22,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"24",149,"2021-06-03",3,4,0,0,0,3,0,1,2,1,0,1861,0.004924,0.0047787,1,1,1,0.2424367,1,0.8147501,1,1,2021,22,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"25",149,"2021-06-04",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2021,23,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"26",149,"2021-06-05",12,20,1,3,1,45,2,6,22,15,7,3494,0,3e-07,0.9999957,1,0.8523392,0,1,1,0.6287656,0.1032469,2021,23,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"27",149,"2021-06-06",0,5,0,0,0,15,2,8,1,5,3,4688,1,0.0303615,1,1,1,0,0.9646854,0.0487224,1,0.0861738,2021,23,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"28",149,"2021-06-07",0,11,1,0,1,12,0,2,22,4,0,598,1,0.0007236,0.0807907,1,0.4012465,0.0015393,1,0.9914703,0.0269433,1,2021,23,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"29",149,"2021-06-08",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,2021,23,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"30",149,"2021-06-09",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2021,23,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"31",149,"2021-06-10",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2021,23,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"32",149,"2021-06-11",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,2021,24,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"33",149,"2021-06-12",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2021,24,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"34",149,"2021-06-13",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,2021,24,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"35",149,"2021-06-14",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2021,24,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"36",149,"2021-06-15",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,2021,24,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"37",149,"2021-06-16",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2021,24,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"38",149,"2021-06-17",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,2021,24,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"39",149,"2021-06-18",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,2021,25,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"40",149,"2021-06-19",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2021,25,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"41",149,"2021-06-20",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2021,25,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"42",149,"2021-06-21",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,2021,25,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"43",149,"2021-06-22",0,0,0,0,0,0,0,0,0,0,0,90,1,1,1,1,1,1,1,1,1,1,2021,25,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"44",149,"2021-06-23",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,2021,25,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"45",149,"2021-06-24",0,0,0,0,0,0,0,0,0,0,0,18,1,1,1,1,1,1,1,1,1,1,2021,25,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"46",149,"2021-06-25",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,2021,26,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"47",149,"2021-06-26",0,0,0,0,0,0,0,0,0,0,0,18,1,1,1,1,1,1,1,1,1,1,2021,26,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"48",149,"2021-06-27",0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,0.1241367,1,1,1,1,2021,26,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"49",149,"2021-06-28",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,2021,26,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"50",149,"2021-06-29",0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,2021,26,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"51",149,"2021-06-30",0,0,0,1,0,0,0,0,0,0,1,4,1,1,1,0.2108455,1,1,1,1,1,1,2021,26,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"52",149,"2021-07-01",0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,2021,26,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"53",149,"2021-07-02",0,0,0,0,0,0,0,0,0,0,0,9,1,1,1,1,1,1,1,1,1,1,2021,27,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"54",149,"2021-07-03",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,2021,27,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"55",149,"2021-07-04",0,0,0,0,0,0,0,0,0,0,0,21,1,1,1,1,1,1,1,1,1,1,2021,27,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"56",149,"2021-07-05",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2021,27,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"57",149,"2021-07-06",0,0,1,0,0,0,0,0,0,0,0,32,1,1,0.0774158,1,1,1,1,1,1,1,2021,27,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"58",149,"2021-07-07",0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,2021,27,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"59",149,"2021-07-08",0,0,0,0,0,0,0,0,0,0,0,18,1,1,1,1,1,1,1,1,1,1,2021,27,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"60",149,"2021-07-09",0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,1,1,1,1,1,1,1,2021,28,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"61",149,"2021-07-10",0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,2021,28,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"62",149,"2021-07-11",0,0,0,0,0,0,0,0,0,0,0,58,1,1,1,1,1,1,1,1,1,1,2021,28,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"63",149,"2021-07-12",0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,2021,28,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"64",149,"2021-07-13",1,0,0,0,0,0,0,0,0,0,0,6,0.1688468,1,1,1,1,1,1,1,1,1,2021,28,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"65",149,"2021-07-14",0,0,0,0,0,0,0,0,0,0,0,42,1,1,1,1,1,1,1,1,1,1,2021,28,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"66",149,"2021-07-15",0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,2021,28,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"67",149,"2021-07-16",0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,2021,29,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"68",149,"2021-07-17",8,0,0,0,0,0,0,0,0,0,2,126,7e-07,1,1,1,1,1,1,1,1,1,2021,29,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"69",149,"2021-07-18",0,0,0,0,0,0,0,0,0,0,0,12,1,1,1,1,1,1,1,1,1,1,2021,29,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"70",149,"2021-07-19",0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,1,1,1,1,1,1,1,2021,29,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"71",149,"2021-07-20",0,0,0,0,0,0,0,0,0,0,0,16,1,1,1,1,1,1,1,1,1,1,2021,29,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"72",149,"2021-07-21",0,0,0,0,0,0,0,0,0,0,0,1954,1,1,1,1,1,1,1,1,1,1,2021,29,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"73",149,"2021-07-22",0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,1,1,1,1,1,1,1,2021,29,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"74",149,"2021-07-23",0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,2021,30,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"75",149,"2021-07-24",0,0,0,0,0,0,0,0,0,0,0,80,1,1,1,1,1,1,1,1,1,1,2021,30,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"76",149,"2021-07-25",2,0,0,0,0,0,0,0,0,0,0,13,0.0285092,1,1,1,1,1,1,1,1,1,2021,30,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"77",149,"2021-07-26",0,0,0,0,0,0,0,0,0,0,1,12,1,1,1,1,1,1,1,1,1,1,2021,30,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"78",149,"2021-07-27",0,0,0,0,0,0,0,0,0,0,0,14,1,1,1,1,1,1,1,1,1,1,2021,30,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"79",149,"2021-07-28",0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,1,1,1,1,1,1,1,2021,30,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"80",149,"2021-07-29",0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,2021,30,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"81",149,"2021-07-30",0,0,0,0,0,0,0,0,0,0,0,94,1,1,1,1,1,1,1,1,1,1,2021,31,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
"82",149,"2021-07-31",1,0,0,1,0,0,0,0,0,0,0,466,0.4726066,1,1,0.6137697,1,1,1,1,1,1,2021,31,0.10206422,0.026376147,0,0,0,0,0.709862385,0.028669725,0.129587156,0,0,0,0,0.003440367,0,148.74171,5.8783312,81.358803,149,873,785700,74.08705613,74.08705613
